Date,Manufacturer,Category,Region,Production_Volume,Average_Price,GDP_Growth,Steel_Price,Oil_Price,Interest_Rate,US_Tariff_Rate,US_EV_Subsidy,EV_Share
2011-08-31,Toyota,Electric_Vehicles,Asia_Pacific,3505,42386.12,0.0347,720.73,39.1,0.048,0.025,7500,0.0436
2011-08-31,Toyota,Electric_Vehicles,China,4009,45597.19,0.0251,699.39,60.83,0.0593,0.025,7500,0.0436
2011-08-31,Volkswagen,Passenger_Cars,North_America,23574,30659.51,0.0325,711.25,42.83,0.0432,0.025,7500,0.0436
2011-08-31,Volkswagen,Passenger_Cars,Europe,26845,29882.06,0.0295,697.05,42.36,0.0532,0.025,7500,0.0436
2011-08-31,Volkswagen,Passenger_Cars,Asia_Pacific,38745,27387.68,0.028,697.17,49.08,0.0512,0.025,7500,0.0436
2011-08-31,Volkswagen,Passenger_Cars,China,40130,30312.41,0.0336,667.15,62.24,0.0589,0.025,7500,0.0436
2011-08-31,Volkswagen,Commercial_Vehicles,North_America,8055,55119.2,0.0329,691.66,61.88,0.0489,0.025,7500,0.0436
2011-08-31,Volkswagen,Commercial_Vehicles,Europe,9209,53285.55,0.0221,660.17,47.14,0.0465,0.025,7500,0.0436
2011-08-31,Volkswagen,Commercial_Vehicles,Asia_Pacific,11170,52844.47,0.0217,688.69,53.04,0.0541,0.025,7500,0.0436
2011-08-31,Volkswagen,Commercial_Vehicles,China,13097,54245.91,0.0297,659.72,77.26,0.0574,0.025,7500,0.0436
2011-08-31,Volkswagen,Electric_Vehicles,North_America,2283,46458.79,0.0349,713.8,53.16,0.0496,0.025,7500,0.0436
2011-08-31,Volkswagen,Electric_Vehicles,Europe,2564,47721.02,0.0286,724.34,39.42,0.0562,0.025,7500,0.0436
2011-08-31,Volkswagen,Electric_Vehicles,Asia_Pacific,2751,49831.73,0.0228,703.51,47.8,0.0447,0.025,7500,0.0436
2011-08-31,Volkswagen,Electric_Vehicles,China,3312,46835.03,0.03,681.75,52.67,0.047,0.025,7500,0.0436
2011-08-31,Ford,Passenger_Cars,North_America,19033,25770.09,0.0292,676.12,41.89,0.0509,0.025,7500,0.0436
2011-08-31,Ford,Passenger_Cars,Europe,25446,25837.02,0.0302,737.55,58.83,0.0506,0.025,7500,0.0436
2011-08-31,Ford,Passenger_Cars,Asia_Pacific,28906,26662.87,0.0285,686.39,52.2,0.05,0.025,7500,0.0436
2011-08-31,Ford,Passenger_Cars,China,32854,24724.09,0.0314,733.48,57.95,0.0509,0.025,7500,0.0436
2011-08-31,Ford,Commercial_Vehicles,North_America,6286,45736.87,0.0264,627.85,44.59,0.054,0.025,7500,0.0436
2011-08-31,Ford,Commercial_Vehicles,Europe,7678,45205.94,0.029,691.7,53.53,0.0495,0.025,7500,0.0436
2011-08-31,Ford,Commercial_Vehicles,Asia_Pacific,10167,43393.75,0.0219,680.0,50.08,0.0499,0.025,7500,0.0436
2011-08-31,Ford,Commercial_Vehicles,China,10148,44825.43,0.0315,668.32,54.22,0.0558,0.025,7500,0.0436
2011-08-31,Ford,Electric_Vehicles,North_America,2080,41309.65,0.0279,674.52,37.26,0.0559,0.025,7500,0.0436
2011-08-31,Ford,Electric_Vehicles,Europe,2029,39093.73,0.0325,681.86,63.87,0.0436,0.025,7500,0.0436
2011-08-31,Ford,Electric_Vehicles,Asia_Pacific,2721,41869.72,0.0182,717.57,42.46,0.0493,0.025,7500,0.0436
2011-08-31,Ford,Electric_Vehicles,China,3071,40121.73,0.0348,661.37,49.9,0.0494,0.025,7500,0.0436
2011-08-31,Hyundai-Kia,Passenger_Cars,North_America,19400,22114.55,0.0245,672.57,67.71,0.0459,0.025,7500,0.0436
2011-08-31,Hyundai-Kia,Passenger_Cars,Europe,22547,21613.81,0.0329,663.06,47.97,0.0367,0.025,7500,0.0436
2011-08-31,Hyundai-Kia,Passenger_Cars,Asia_Pacific,27748,22028.19,0.031,667.28,38.39,0.0475,0.025,7500,0.0436
2011-08-31,Hyundai-Kia,Passenger_Cars,China,34671,24758.9,0.0262,713.26,46.46,0.0495,0.025,7500,0.0436
2011-08-31,Hyundai-Kia,Commercial_Vehicles,North_America,5541,41753.4,0.029,676.73,48.68,0.0572,0.025,7500,0.0436
2011-08-31,Hyundai-Kia,Commercial_Vehicles,Europe,7076,41283.38,0.0284,688.98,30.0,0.0517,0.025,7500,0.0436
2011-08-31,Hyundai-Kia,Commercial_Vehicles,Asia_Pacific,8303,42638.3,0.0308,691.59,38.69,0.0506,0.025,7500,0.0436
2011-08-31,Hyundai-Kia,Commercial_Vehicles,China,9396,41256.89,0.0273,659.08,46.79,0.0545,0.025,7500,0.0436
2011-08-31,Hyundai-Kia,Electric_Vehicles,North_America,1645,36407.6,0.0334,658.61,42.14,0.0393,0.025,7500,0.0436
2011-08-31,Hyundai-Kia,Electric_Vehicles,Europe,1886,34984.24,0.0224,732.26,48.58,0.0513,0.025,7500,0.0436
2011-08-31,Hyundai-Kia,Electric_Vehicles,Asia_Pacific,2200,35794.26,0.0342,711.71,54.4,0.0518,0.025,7500,0.0436
2011-08-31,Hyundai-Kia,Electric_Vehicles,China,2470,36878.59,0.0282,730.7,55.84,0.0552,0.025,7500,0.0436
2011-08-31,Stellantis,Passenger_Cars,North_America,17861,26483.47,0.0233,680.56,46.46,0.0498,0.025,7500,0.0436
2011-08-31,Stellantis,Passenger_Cars,Europe,21497,28086.96,0.0346,666.92,47.4,0.0463,0.025,7500,0.0436
2011-08-31,Stellantis,Passenger_Cars,Asia_Pacific,28151,26520.66,0.0304,697.15,43.99,0.0425,0.025,7500,0.0436
2011-08-31,Stellantis,Passenger_Cars,China,23729,26061.04,0.0274,677.95,49.07,0.0536,0.025,7500,0.0436
2011-08-31,Stellantis,Commercial_Vehicles,North_America,5836,49483.79,0.0391,699.15,49.08,0.0461,0.025,7500,0.0436
2011-08-31,Stellantis,Commercial_Vehicles,Europe,6150,46340.4,0.0331,720.51,47.56,0.06,0.025,7500,0.0436
2011-08-31,Stellantis,Commercial_Vehicles,Asia_Pacific,7914,45155.45,0.0351,672.82,36.98,0.0495,0.025,7500,0.0436
2011-08-31,Stellantis,Commercial_Vehicles,China,9004,45236.8,0.0315,695.55,55.73,0.0476,0.025,7500,0.0436
2011-08-31,Stellantis,Electric_Vehicles,North_America,1733,43559.42,0.0314,652.63,42.52,0.0522,0.025,7500,0.0436
2011-08-31,Stellantis,Electric_Vehicles,Europe,1966,43403.81,0.0293,663.16,62.81,0.0497,0.025,7500,0.0436
2011-08-31,Stellantis,Electric_Vehicles,Asia_Pacific,2199,41148.49,0.0256,661.87,52.66,0.0508,0.025,7500,0.0436
2011-08-31,Stellantis,Electric_Vehicles,China,2747,45214.51,0.0229,722.17,40.99,0.0477,0.025,7500,0.0436
2011-08-31,GM,Passenger_Cars,North_America,22170,25084.29,0.0165,721.98,41.6,0.0467,0.025,7500,0.0436
2011-08-31,GM,Passenger_Cars,Europe,31616,25852.91,0.031,665.2,48.81,0.045,0.025,7500,0.0436
2011-08-31,GM,Passenger_Cars,Asia_Pacific,34029,26407.46,0.0198,741.31,49.96,0.0435,0.025,7500,0.0436
2011-08-31,GM,Passenger_Cars,China,33079,25425.27,0.0286,691.79,35.25,0.0473,0.025,7500,0.0436
2011-08-31,GM,Commercial_Vehicles,North_America,6748,46732.78,0.0339,698.32,74.19,0.0554,0.025,7500,0.0436
2011-08-31,GM,Commercial_Vehicles,Europe,8615,46788.16,0.0303,663.59,54.36,0.0513,0.025,7500,0.0436
2011-08-31,GM,Commercial_Vehicles,Asia_Pacific,10750,48130.23,0.0207,709.34,37.02,0.0498,0.025,7500,0.0436
2011-08-31,GM,Commercial_Vehicles,China,11340,45509.89,0.0271,756.43,48.19,0.0511,0.025,7500,0.0436
2011-08-31,GM,Electric_Vehicles,North_America,1905,39683.77,0.0216,709.83,64.54,0.0455,0.025,7500,0.0436
2011-08-31,GM,Electric_Vehicles,Europe,2142,39469.15,0.0195,701.06,37.26,0.0462,0.025,7500,0.0436
2011-08-31,GM,Electric_Vehicles,Asia_Pacific,2944,41753.96,0.0326,759.85,31.32,0.0509,0.025,7500,0.0436
2011-08-31,GM,Electric_Vehicles,China,2786,40492.3,0.0251,656.22,57.19,0.0554,0.025,7500,0.0436
2011-09-30,Toyota,Passenger_Cars,North_America,27916,27466.77,0.0328,637.49,48.63,0.0471,0.025,7500,0.0436
2011-09-30,Toyota,Passenger_Cars,Europe,32702,28775.18,0.0181,637.83,63.4,0.0544,0.025,7500,0.0436
2011-09-30,Toyota,Passenger_Cars,Asia_Pacific,38924,27818.93,0.0377,655.18,46.57,0.0596,0.025,7500,0.0436
2011-09-30,Toyota,Passenger_Cars,China,48956,26470.77,0.0247,663.41,46.68,0.0465,0.025,7500,0.0436
2011-09-30,Toyota,Commercial_Vehicles,North_America,8254,48018.34,0.0293,733.0,51.93,0.0508,0.025,7500,0.0436
2011-09-30,Toyota,Commercial_Vehicles,Europe,8684,51091.08,0.0245,691.14,55.77,0.0455,0.025,7500,0.0436
2011-09-30,Toyota,Commercial_Vehicles,Asia_Pacific,10768,51506.72,0.0274,716.51,51.25,0.0478,0.025,7500,0.0436
2011-09-30,Toyota,Commercial_Vehicles,China,13260,49966.25,0.0232,649.04,45.49,0.0498,0.025,7500,0.0436
2011-09-30,Toyota,Electric_Vehicles,North_America,2176,44004.46,0.0244,663.02,61.97,0.049,0.025,7500,0.0436
2011-09-30,Toyota,Electric_Vehicles,Europe,2756,43847.02,0.0227,641.04,37.84,0.0494,0.025,7500,0.0436
2011-09-30,Toyota,Electric_Vehicles,Asia_Pacific,3287,47921.41,0.0255,643.26,49.91,0.0481,0.025,7500,0.0436
2011-09-30,Toyota,Electric_Vehicles,China,3686,44179.21,0.0298,690.79,45.12,0.0561,0.025,7500,0.0436
2011-09-30,Volkswagen,Passenger_Cars,North_America,26286,29243.53,0.031,664.22,48.83,0.0432,0.025,7500,0.0436
2011-09-30,Volkswagen,Passenger_Cars,Europe,27650,29265.8,0.0231,709.49,33.11,0.049,0.025,7500,0.0436
2011-09-30,Volkswagen,Passenger_Cars,Asia_Pacific,31520,28562.14,0.0294,700.79,45.32,0.0514,0.025,7500,0.0436
2011-09-30,Volkswagen,Passenger_Cars,China,47183,30803.21,0.0263,667.25,79.82,0.0491,0.025,7500,0.0436
2011-09-30,Volkswagen,Commercial_Vehicles,North_America,8168,52366.28,0.0238,648.28,37.55,0.0573,0.025,7500,0.0436
2011-09-30,Volkswagen,Commercial_Vehicles,Europe,9392,53091.58,0.0301,657.75,60.29,0.0437,0.025,7500,0.0436
2011-09-30,Volkswagen,Commercial_Vehicles,Asia_Pacific,10856,52584.15,0.0174,663.32,36.05,0.0506,0.025,7500,0.0436
2011-09-30,Volkswagen,Commercial_Vehicles,China,12477,52474.38,0.0265,676.3,67.92,0.0503,0.025,7500,0.0436
2011-09-30,Volkswagen,Electric_Vehicles,North_America,2161,46360.4,0.0339,742.48,50.34,0.0479,0.025,7500,0.0436
2011-09-30,Volkswagen,Electric_Vehicles,Europe,2753,45985.73,0.0175,693.31,62.21,0.041,0.025,7500,0.0436
2011-09-30,Volkswagen,Electric_Vehicles,Asia_Pacific,2491,47914.73,0.03,680.71,65.06,0.0529,0.025,7500,0.0436
2011-09-30,Volkswagen,Electric_Vehicles,China,3596,47483.46,0.0321,700.01,56.26,0.0567,0.025,7500,0.0436
2011-09-30,Ford,Passenger_Cars,North_America,21069,25124.65,0.0242,665.23,62.49,0.0467,0.025,7500,0.0436
2011-09-30,Ford,Passenger_Cars,Europe,25854,25945.91,0.0202,670.27,47.77,0.0435,0.025,7500,0.0436
2011-09-30,Ford,Passenger_Cars,Asia_Pacific,32123,26644.56,0.0353,657.91,66.84,0.0502,0.025,7500,0.0436
2011-09-30,Ford,Passenger_Cars,China,31818,25542.42,0.0286,690.0,56.74,0.0485,0.025,7500,0.0436
2011-09-30,Ford,Commercial_Vehicles,North_America,5053,48462.13,0.029,701.57,71.85,0.0396,0.025,7500,0.0436
2011-09-30,Ford,Commercial_Vehicles,Europe,7804,45988.17,0.0285,707.46,59.47,0.0571,0.025,7500,0.0436
2011-09-30,Ford,Commercial_Vehicles,Asia_Pacific,8768,46351.66,0.0317,655.57,49.26,0.0539,0.025,7500,0.0436
2011-09-30,Ford,Commercial_Vehicles,China,10282,45777.67,0.0291,674.02,41.77,0.0524,0.025,7500,0.0436
2011-09-30,Ford,Electric_Vehicles,North_America,1759,42682.27,0.0304,692.21,54.05,0.0514,0.025,7500,0.0436
2011-09-30,Ford,Electric_Vehicles,Europe,1838,41263.96,0.0305,669.45,44.8,0.06,0.025,7500,0.0436
2011-09-30,Ford,Electric_Vehicles,Asia_Pacific,2864,39067.57,0.0284,696.72,58.52,0.0495,0.025,7500,0.0436
2011-09-30,Ford,Electric_Vehicles,China,2700,39675.68,0.0248,662.61,48.7,0.0456,0.025,7500,0.0436
2011-09-30,Hyundai-Kia,Passenger_Cars,North_America,19302,23451.76,0.0323,725.01,69.58,0.0473,0.025,7500,0.0436
2011-09-30,Hyundai-Kia,Passenger_Cars,Europe,23519,23709.41,0.018,647.81,46.72,0.0495,0.025,7500,0.0436
2011-09-30,Hyundai-Kia,Passenger_Cars,Asia_Pacific,26449,22532.45,0.019,694.55,47.99,0.0482,0.025,7500,0.0436
2011-09-30,Hyundai-Kia,Passenger_Cars,China,27443,22807.42,0.0306,716.97,30.0,0.061,0.025,7500,0.0436
2011-09-30,Hyundai-Kia,Commercial_Vehicles,North_America,5859,43462.47,0.0229,691.95,55.84,0.057,0.025,7500,0.0436
2011-09-30,Hyundai-Kia,Commercial_Vehicles,Europe,7373,41641.22,0.0238,713.19,54.13,0.0558,0.025,7500,0.0436
2011-09-30,Hyundai-Kia,Commercial_Vehicles,Asia_Pacific,8536,41698.47,0.0349,664.31,51.61,0.0503,0.025,7500,0.0436
2011-09-30,Hyundai-Kia,Commercial_Vehicles,China,9318,40242.51,0.0267,670.32,51.01,0.0472,0.025,7500,0.0436
2011-09-30,Hyundai-Kia,Electric_Vehicles,North_America,1739,38420.95,0.0295,627.17,53.92,0.0464,0.025,7500,0.0436
2011-09-30,Hyundai-Kia,Electric_Vehicles,Europe,1993,36216.13,0.0329,645.82,43.27,0.055,0.025,7500,0.0436
2011-09-30,Hyundai-Kia,Electric_Vehicles,Asia_Pacific,1838,36011.23,0.0377,702.36,66.0,0.0611,0.025,7500,0.0436
2011-09-30,Hyundai-Kia,Electric_Vehicles,China,2255,36537.9,0.0346,678.69,64.62,0.0495,0.025,7500,0.0436
2011-09-30,Stellantis,Passenger_Cars,North_America,15915,28028.98,0.0206,688.98,65.48,0.0486,0.025,7500,0.0436
2011-09-30,Stellantis,Passenger_Cars,Europe,20760,25564.25,0.0267,655.69,54.09,0.0508,0.025,7500,0.0436
2011-09-30,Stellantis,Passenger_Cars,Asia_Pacific,21750,27901.21,0.0285,663.96,30.0,0.0432,0.025,7500,0.0436
2011-09-30,Stellantis,Passenger_Cars,China,28365,27759.66,0.037,674.55,45.1,0.0501,0.025,7500,0.0436
2011-09-30,Stellantis,Commercial_Vehicles,North_America,4263,49415.57,0.0278,705.41,48.08,0.0535,0.025,7500,0.0436
2011-09-30,Stellantis,Commercial_Vehicles,Europe,5417,45273.29,0.0279,659.49,53.93,0.0419,0.025,7500,0.0436
2011-09-30,Stellantis,Commercial_Vehicles,Asia_Pacific,6692,47682.92,0.0291,647.48,48.95,0.0545,0.025,7500,0.0436
2011-09-30,Stellantis,Commercial_Vehicles,China,7775,48069.08,0.036,645.95,65.75,0.0408,0.025,7500,0.0436
2011-09-30,Stellantis,Electric_Vehicles,North_America,1480,42690.77,0.0236,667.93,46.03,0.0458,0.025,7500,0.0436
2011-09-30,Stellantis,Electric_Vehicles,Europe,1902,43509.92,0.0286,680.4,59.56,0.0459,0.025,7500,0.0436
2011-09-30,Stellantis,Electric_Vehicles,Asia_Pacific,2068,43736.41,0.0335,741.3,71.1,0.052,0.025,7500,0.0436
2011-09-30,Stellantis,Electric_Vehicles,China,2700,41706.15,0.0216,680.19,49.9,0.0387,0.025,7500,0.0436
2011-09-30,GM,Passenger_Cars,North_America,21195,25536.57,0.0236,699.12,44.71,0.049,0.025,7500,0.0436
2011-09-30,GM,Passenger_Cars,Europe,25175,26196.14,0.027,692.57,42.71,0.0473,0.025,7500,0.0436
2011-09-30,GM,Passenger_Cars,Asia_Pacific,31176,24982.86,0.0296,713.8,30.0,0.0561,0.025,7500,0.0436
2011-09-30,GM,Passenger_Cars,China,33210,25773.2,0.0335,745.19,50.24,0.0457,0.025,7500,0.0436
2011-09-30,GM,Commercial_Vehicles,North_America,6788,46219.31,0.0165,733.45,38.62,0.0469,0.025,7500,0.0436
2011-09-30,GM,Commercial_Vehicles,Europe,7109,43387.7,0.0293,684.35,50.97,0.0441,0.025,7500,0.0436
2011-09-30,GM,Commercial_Vehicles,Asia_Pacific,9692,44865.18,0.0401,698.76,47.3,0.0425,0.025,7500,0.0436
2011-09-30,GM,Commercial_Vehicles,China,11567,46842.83,0.0287,693.04,54.19,0.0403,0.025,7500,0.0436
2011-09-30,GM,Electric_Vehicles,North_America,2030,41174.18,0.0271,695.2,39.33,0.0422,0.025,7500,0.0436
2011-09-30,GM,Electric_Vehicles,Europe,2026,41165.98,0.0302,688.97,60.55,0.039,0.025,7500,0.0436
2011-09-30,GM,Electric_Vehicles,Asia_Pacific,2709,39559.11,0.0409,672.81,63.18,0.0431,0.025,7500,0.0436
2011-09-30,GM,Electric_Vehicles,China,3075,42174.51,0.0296,693.25,44.77,0.052,0.025,7500,0.0436
2011-10-31,Toyota,Passenger_Cars,North_America,26535,28608.26,0.0155,659.29,69.11,0.0537,0.025,7500,0.0436
2011-10-31,Toyota,Passenger_Cars,Europe,31379,27161.88,0.0253,633.32,58.55,0.0454,0.025,7500,0.0436
2011-10-31,Toyota,Passenger_Cars,Asia_Pacific,40524,28986.04,0.0306,661.98,55.26,0.0486,0.025,7500,0.0436
2011-10-31,Toyota,Passenger_Cars,China,40894,28150.41,0.0141,678.89,44.18,0.0453,0.025,7500,0.0436
2011-10-31,Toyota,Commercial_Vehicles,North_America,8438,52014.11,0.0227,699.4,56.0,0.0506,0.025,7500,0.0436
2011-10-31,Toyota,Commercial_Vehicles,Europe,10711,50530.57,0.0187,675.37,45.06,0.0603,0.025,7500,0.0436
2011-10-31,Toyota,Commercial_Vehicles,Asia_Pacific,13569,50431.2,0.0261,657.95,46.92,0.047,0.025,7500,0.0436
2011-10-31,Toyota,Commercial_Vehicles,China,13564,50785.63,0.0266,691.9,49.78,0.0433,0.025,7500,0.0436
2011-10-31,Toyota,Electric_Vehicles,North_America,2473,44978.26,0.0341,664.89,60.79,0.0465,0.025,7500,0.0436
2011-10-31,Toyota,Electric_Vehicles,Europe,2570,48258.52,0.0333,702.57,30.75,0.0466,0.025,7500,0.0436
2011-10-31,Toyota,Electric_Vehicles,Asia_Pacific,3395,46399.72,0.0301,567.53,71.12,0.0567,0.025,7500,0.0436
2011-10-31,Toyota,Electric_Vehicles,China,4233,45468.76,0.0188,694.15,60.87,0.0536,0.025,7500,0.0436
2011-10-31,Volkswagen,Passenger_Cars,North_America,26883,28935.9,0.019,697.77,66.33,0.0526,0.025,7500,0.0436
2011-10-31,Volkswagen,Passenger_Cars,Europe,30631,29903.36,0.0248,644.02,64.05,0.0579,0.025,7500,0.0436
2011-10-31,Volkswagen,Passenger_Cars,Asia_Pacific,29544,30861.04,0.0332,704.49,50.74,0.0481,0.025,7500,0.0436
2011-10-31,Volkswagen,Passenger_Cars,China,38495,28293.98,0.0233,684.39,62.77,0.0571,0.025,7500,0.0436
2011-10-31,Volkswagen,Commercial_Vehicles,North_America,8187,52350.87,0.036,679.2,61.75,0.0471,0.025,7500,0.0436
2011-10-31,Volkswagen,Commercial_Vehicles,Europe,9761,53975.92,0.0284,656.96,38.31,0.0539,0.025,7500,0.0436
2011-10-31,Volkswagen,Commercial_Vehicles,Asia_Pacific,11001,50196.88,0.0285,636.46,59.3,0.0447,0.025,7500,0.0436
2011-10-31,Volkswagen,Commercial_Vehicles,China,10613,55660.47,0.0228,673.69,63.09,0.0412,0.025,7500,0.0436
2011-10-31,Volkswagen,Electric_Vehicles,North_America,2415,48321.46,0.029,654.52,48.18,0.0511,0.025,7500,0.0436
2011-10-31,Volkswagen,Electric_Vehicles,Europe,2246,49908.81,0.0291,663.32,49.1,0.0557,0.025,7500,0.0436
2011-10-31,Volkswagen,Electric_Vehicles,Asia_Pacific,3181,49565.12,0.0277,673.26,61.7,0.0533,0.025,7500,0.0436
2011-10-31,Volkswagen,Electric_Vehicles,China,3716,45796.05,0.0214,670.36,47.23,0.0463,0.025,7500,0.0436
2011-10-31,Ford,Passenger_Cars,North_America,22223,25415.18,0.0317,717.34,36.02,0.0424,0.025,7500,0.0436
2011-10-31,Ford,Passenger_Cars,Europe,24626,25890.37,0.0341,654.47,55.82,0.0452,0.025,7500,0.0436
2011-10-31,Ford,Passenger_Cars,Asia_Pacific,30079,24702.58,0.0296,667.8,58.58,0.0556,0.025,7500,0.0436
2011-10-31,Ford,Passenger_Cars,China,34080,24715.54,0.0302,633.0,69.5,0.051,0.025,7500,0.0436
2011-10-31,Ford,Commercial_Vehicles,North_America,6627,46229.13,0.0266,699.41,72.93,0.0487,0.025,7500,0.0436
2011-10-31,Ford,Commercial_Vehicles,Europe,7289,45326.93,0.0288,687.64,64.93,0.0503,0.025,7500,0.0436
2011-10-31,Ford,Commercial_Vehicles,Asia_Pacific,8926,44131.99,0.0276,677.58,48.95,0.0476,0.025,7500,0.0436
2011-10-31,Ford,Commercial_Vehicles,China,9026,45363.1,0.0296,684.73,36.91,0.0413,0.025,7500,0.0436
2011-10-31,Ford,Electric_Vehicles,North_America,1581,41950.01,0.026,670.6,51.44,0.0505,0.025,7500,0.0436
2011-10-31,Ford,Electric_Vehicles,Europe,2331,40226.08,0.0253,708.02,67.46,0.0437,0.025,7500,0.0436
2011-10-31,Ford,Electric_Vehicles,Asia_Pacific,2623,40425.66,0.0251,676.62,55.05,0.0535,0.025,7500,0.0436
2011-10-31,Ford,Electric_Vehicles,China,3141,39821.78,0.0315,634.5,72.19,0.0551,0.025,7500,0.0436
2011-10-31,Hyundai-Kia,Passenger_Cars,North_America,20274,23771.7,0.0305,660.63,59.52,0.0538,0.025,7500,0.0436
2011-10-31,Hyundai-Kia,Passenger_Cars,Europe,21103,24082.93,0.0323,658.93,65.66,0.0516,0.025,7500,0.0436
2011-10-31,Hyundai-Kia,Passenger_Cars,Asia_Pacific,28143,23295.49,0.027,715.73,43.33,0.0444,0.025,7500,0.0436
2011-10-31,Hyundai-Kia,Passenger_Cars,China,26832,23175.56,0.0259,705.76,54.46,0.0535,0.025,7500,0.0436
2011-10-31,Hyundai-Kia,Commercial_Vehicles,North_America,5688,42664.61,0.0281,709.59,60.96,0.0412,0.025,7500,0.0436
2011-10-31,Hyundai-Kia,Commercial_Vehicles,Europe,7354,39250.38,0.0392,713.08,47.01,0.0492,0.025,7500,0.0436
2011-10-31,Hyundai-Kia,Commercial_Vehicles,Asia_Pacific,7586,43476.16,0.0234,684.59,58.77,0.047,0.025,7500,0.0436
2011-10-31,Hyundai-Kia,Commercial_Vehicles,China,8570,39858.91,0.0322,724.91,67.96,0.0369,0.025,7500,0.0436
2011-10-31,Hyundai-Kia,Electric_Vehicles,North_America,1585,36145.88,0.0249,671.98,65.71,0.054,0.025,7500,0.0436
2011-10-31,Hyundai-Kia,Electric_Vehicles,Europe,2150,36764.62,0.0359,639.2,53.66,0.0533,0.025,7500,0.0436
2011-10-31,Hyundai-Kia,Electric_Vehicles,Asia_Pacific,2176,37228.96,0.0244,667.78,93.1,0.0489,0.025,7500,0.0436
2011-10-31,Hyundai-Kia,Electric_Vehicles,China,2582,37522.88,0.0304,665.1,52.03,0.0542,0.025,7500,0.0436
2011-10-31,Stellantis,Passenger_Cars,North_America,15311,25814.21,0.0327,709.4,72.13,0.0534,0.025,7500,0.0436
2011-10-31,Stellantis,Passenger_Cars,Europe,20131,26785.87,0.0268,697.76,55.87,0.0494,0.025,7500,0.0436
2011-10-31,Stellantis,Passenger_Cars,Asia_Pacific,21845,27431.4,0.0243,663.37,60.28,0.0584,0.025,7500,0.0436
2011-10-31,Stellantis,Passenger_Cars,China,30192,26628.36,0.0342,673.13,56.91,0.0473,0.025,7500,0.0436
2011-10-31,Stellantis,Commercial_Vehicles,North_America,5891,47914.4,0.0232,691.01,70.57,0.0488,0.025,7500,0.0436
2011-10-31,Stellantis,Commercial_Vehicles,Europe,6406,47537.15,0.0236,648.18,57.31,0.0462,0.025,7500,0.0436
2011-10-31,Stellantis,Commercial_Vehicles,Asia_Pacific,5938,47861.83,0.0242,647.12,44.66,0.056,0.025,7500,0.0436
2011-10-31,Stellantis,Commercial_Vehicles,China,8738,48766.83,0.0297,635.04,54.28,0.0478,0.025,7500,0.0436
2011-10-31,Stellantis,Electric_Vehicles,North_America,1412,42914.69,0.0321,695.44,73.59,0.0593,0.025,7500,0.0436
2011-10-31,Stellantis,Electric_Vehicles,Europe,1988,42830.72,0.0212,687.89,67.93,0.0488,0.025,7500,0.0436
2011-10-31,Stellantis,Electric_Vehicles,Asia_Pacific,2175,41992.8,0.0321,660.04,43.64,0.0498,0.025,7500,0.0436
2011-10-31,Stellantis,Electric_Vehicles,China,2720,42050.32,0.0254,664.01,65.44,0.0491,0.025,7500,0.0436
2011-10-31,GM,Passenger_Cars,North_America,21350,26314.93,0.0303,685.2,54.39,0.0519,0.025,7500,0.0436
2011-10-31,GM,Passenger_Cars,Europe,25448,24930.1,0.0245,634.79,48.93,0.0561,0.025,7500,0.0436
2011-10-31,GM,Passenger_Cars,Asia_Pacific,29156,24922.81,0.0216,675.5,65.11,0.0464,0.025,7500,0.0436
2011-10-31,GM,Passenger_Cars,China,37905,25297.32,0.0297,703.27,44.78,0.0537,0.025,7500,0.0436
2011-10-31,GM,Commercial_Vehicles,North_America,6581,45213.95,0.0232,691.28,58.18,0.056,0.025,7500,0.0436
2011-10-31,GM,Commercial_Vehicles,Europe,7592,47544.07,0.0235,700.86,51.39,0.0526,0.025,7500,0.0436
2011-10-31,GM,Commercial_Vehicles,Asia_Pacific,8597,45733.35,0.0189,664.21,73.93,0.0486,0.025,7500,0.0436
2011-10-31,GM,Commercial_Vehicles,China,9628,43646.92,0.0423,691.44,55.37,0.0476,0.025,7500,0.0436
2011-10-31,GM,Electric_Vehicles,North_America,1827,41050.97,0.0266,672.56,39.59,0.0405,0.025,7500,0.0436
2011-10-31,GM,Electric_Vehicles,Europe,2166,43488.6,0.0339,700.64,46.62,0.0528,0.025,7500,0.0436
2011-10-31,GM,Electric_Vehicles,Asia_Pacific,2734,40371.71,0.0254,671.25,36.14,0.048,0.025,7500,0.0436
2011-10-31,GM,Electric_Vehicles,China,2735,41703.53,0.0333,646.69,48.72,0.0417,0.025,7500,0.0436
2011-11-30,Toyota,Passenger_Cars,North_America,27851,29274.75,0.0255,666.87,40.71,0.0461,0.025,7500,0.0436
2011-11-30,Toyota,Passenger_Cars,Europe,36684,28091.77,0.0256,656.68,53.03,0.0495,0.025,7500,0.0436
2011-11-30,Toyota,Passenger_Cars,Asia_Pacific,34966,27170.3,0.0219,677.97,57.02,0.0471,0.025,7500,0.0436
2011-11-30,Toyota,Passenger_Cars,China,37416,28275.38,0.0195,661.13,63.46,0.0513,0.025,7500,0.0436
2011-11-30,Toyota,Commercial_Vehicles,North_America,8585,51145.34,0.0248,682.85,63.62,0.0518,0.025,7500,0.0436
2011-11-30,Toyota,Commercial_Vehicles,Europe,10274,50455.68,0.0193,646.21,57.44,0.0444,0.025,7500,0.0436
